"Ano";"Mês";"Países";"Código CUCI Grupo";"Descrição CUCI Grupo";"Valor US$ FOB"
"
2024";"06. Junho";"
Estados Unidos";"
716";"
Geradores elétricos giratórios e suas partes";"14663160"
"
2024";"06. Junho";"
Estados Unidos";"
718";"
Máquinas de geração de energia e suas partes";"10890945"
"
2024";"06. Junho";"
Estados Unidos";"
721";"
Máquinas agrícolas (com exceção dos tractores) e suas partes";"20969774"
"
2024";"06. Junho";"
Estados Unidos";"
722";"
Tratores";"16252149"
"
2024";"06. Junho";"
Estados Unidos";"
723";"
Instalações e equipamentos de engenharia civil e contrutores, e suas partes";"25091021"
"
2024";"06. Junho";"
Estados Unidos";"
724";"
Máquinas têxteis e para couro e suas partes";"938681"
"
2024";"06. Junho";"
Estados Unidos";"
725";"
Maquinaria de papel e celulose, máquinas de corte de papel e fabricação de artigos de papel, e suas partes";"1671553"
"
2024";"06. Junho";"
Estados Unidos";"
726";"
Máquinas de impressão e encadernação e suas partes";"628773"
"
2024";"06. Junho";"
Estados Unidos";"
727";"
Máquinas de processamento de alimentos (excluindo domésticas), e suas partes";"2182365"
"
2024";"06. Junho";"
Estados Unidos";"
728";"
Outras máquinas e equipamentos especializados para determinadas indústrias e suas partes";"18525096"
"
2024";"06. Junho";"
Estados Unidos";"
731";"
Maquinas que trabalham por eliminação de metal ou outro material";"653845"
"
2024";"06. Junho";"
Estados Unidos";"
733";"
Máquinas-ferramentas para trabalhar metais, carbonetos metálicos sinterizados ou ceramais, sem eliminação de matéria";"1596175"
"
2024";"06. Junho";"
Estados Unidos";"
735";"
Peças e acessórios destinados a máquinas e porta-ferramentas";"1752679"
"
2024";"06. Junho";"
Estados Unidos";"
737";"
Máquinas para metalurgia (exceto máquinas-ferramentas) e suas partes";"1081082"
"
2024";"06. Junho";"
Estados Unidos";"
741";"
Aquecimento e resfriamento de equipamentos e suas partes";"15884155"
"
2024";"06. Junho";"
Estados Unidos";"
742";"
Bombas para líquidos, elevadores de líquidos e suas partes";"17604540"
"
2024";"06. Junho";"
Estados Unidos";"
743";"
Bombas, centrífugas, compressores de ar, ventiladores, exaustores, aparelhos de filtrar ou depurar e suas partes";"26395101"
"
2024";"06. Junho";"
Estados Unidos";"
744";"
Equipamento mecânico para manuseio, elevação, guinchos e suas partes";"7627063"
"
2024";"06. Junho";"
Estados Unidos";"
745";"
Máquinas não elétricas, ferramentas e aparelhos mecânicos, e suas partes, n.e.p.";"7563674"
"
2024";"06. Junho";"
Estados Unidos";"
746";"
Rolamentos de esferas ou de roletes ";"9900686"
"
2024";"06. Junho";"
Estados Unidos";"
747";"
Torneiras, válvulas e dispositivos semelhantes para canalizações, caldeiras, reservatórios, cubas e outros recipientes";"30224789"
"
2024";"06. Junho";"
Estados Unidos";"
748";"
Veios de transmissão e manivelas, engrenagens, rodas de fricção, volantes, polias, embreagens, elos articulados e suas partes";"33249448"
"
2024";"06. Junho";"
Estados Unidos";"
749";"
Partes não elétricas e acessórios de máquinas";"6702496"
"
2024";"06. Junho";"
Estados Unidos";"
751";"
Máquinas para escritórios";"1601874"
"
2024";"06. Junho";"
Estados Unidos";"
752";"
Máquinas de processamento automático de dados e suas unidades, para registrar dados, leitores magnéticos ou óticos";"24420186"
"
2024";"06. Junho";"
Estados Unidos";"
759";"
Peças e acessórios (exceto estojos, capas e semelhantes) para a máquinas de processamento de dados ou máquinas de escritórios";"1672082"
"
2024";"06. Junho";"
Estados Unidos";"
761";"
Monitores e projetores, aparelhos receptores de televisão, aparelhos de som para gravação ou reprodução";"795911"
"
2024";"06. Junho";"
Estados Unidos";"
762";"
Aparelhos receptores de radiodifusão, mesmo combinados com aparelhos de reprodução ou gravação de som ou um relógio";"95619"
"
2024";"06. Junho";"
Estados Unidos";"
763";"
Aparelhos de gravação de som ou de reprodução, gravação de vídeo ou de reprodução, mesmo incorporando um receptor de sinais de vídeo";"245677"
"
2024";"06. Junho";"
Estados Unidos";"
764";"
Equipamentos de telecomunicações, incluindo peças e acessórios";"50186729"
"
2024";"06. Junho";"
Estados Unidos";"
771";"
Máquinas de energia elétrica (exceto planta elétrica rotativa do grupo 716) e suas partes";"4210560"
"
2024";"06. Junho";"
Estados Unidos";"
772";"
Aparelhos elétricos para ligação, proteção ou conexão de circuitos";"22037723"
"
2024";"06. Junho";"
Estados Unidos";"
773";"
Equipamento para distribuição de energia elétrica";"11815740"
"
2024";"06. Junho";"
Estados Unidos";"
774";"
Aparelho eletrodiagnósticos para usos medicinais, cirúrgicos, dentários ou veterinários, e aparelho radiológico";"12266146"
"
2024";"06. Junho";"
Estados Unidos";"
775";"
Equipamentos elétricos e não elétricos de uso doméstico";"3400035"
"
2024";"06. Junho";"
Estados Unidos";"
776";"
Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores";"6565420"
"
2024";"06. Junho";"
Estados Unidos";"
778";"
Máquinas e aparelhos elétricos";"17214203"
"
2024";"06. Junho";"
Estados Unidos";"
781";"
Veículos automóveis de passageiros";"35640588"
"
2024";"06. Junho";"
Estados Unidos";"
782";"
Veículos automóveis para transporte de mercadorias e usos especiais";"7350605"
"
2024";"06. Junho";"
Estados Unidos";"
784";"
Partes e acessórios dos veículos automotivos";"41958887"
"
2024";"06. Junho";"
Estados Unidos";"
785";"
Motocicletas, bicicletas motorizadas ou não e veículos para inválidos";"2835822"
"
2024";"06. Junho";"
Estados Unidos";"
786";"
Reboques e semi-reboques; outros veículos de propulsão não-mecânica; contentores de transporte especialmente concebidos e equipados";"478864"
"
2024";"06. Junho";"
Estados Unidos";"
791";"
Veículos ferroviários e equipamentos associados";"6399314"
"
2024";"06. Junho";"
Estados Unidos";"
792";"
Aeronaves e outros equipamentos, incluindo suas partes";"171089702"
"
2024";"06. Junho";"
Estados Unidos";"
793c";"
Plataformas, embarcações e outras estruturas flutuantes";"885403"
"
2024";"06. Junho";"
Estados Unidos";"
811";"
Construções pré-fabricadas";"653776"
"
2024";"06. Junho";"
Estados Unidos";"
812";"
Equipamentos e acessórios sanitários, de canalização e aquecimento";"20399"
"
2024";"06. Junho";"
Estados Unidos";"
813";"
Luminárias e acessórios";"647122"
"
2024";"06. Junho";"
Estados Unidos";"
821";"
Móveis e suas partes; roupas de cama, colchões, suportes de colchão, almofadas e semelhantes";"8675084"
"
2024";"06. Junho";"
Estados Unidos";"
831";"
Malas, pastas, estojos e sacos de viagem; bolsas e artefatos semelhantes";"401520"
"
2024";"06. Junho";"
Estados Unidos";"
841";"
Casacos masculinos ou infantis, capas, jaquetas, ternos, blazers, calças, shorts, camisas, roupas íntimas, roupa de dormir e artigos semelhantes de tecidos, exceto de malha (exceto os do subgrupo 845.2)";"15458"
"
2024";"06. Junho";"
Estados Unidos";"
842";"
Casacos femininos e infantis, capas, jaquetas, ternos, calças, shorts, camisas, vestidos e saias, roupa interior, roupa de dormir e artigos semelhantes de tecidos, de malha (exceto os do subgrupo 845.2)";"2069"
"
2024";"06. Junho";"
Estados Unidos";"
843";"
Casacos masculinos e infantis, capas, jaquetas, ternos, blazers, calças, shorts, camisas, roupa interior, vestuário e artigos semelhantes de tecidos, de malha";"6831"
"
2024";"06. Junho";"
Estados Unidos";"
844";"
Casacos femininos e infantis, capas, jaquetas, ternos, calças, shorts, camisas, vestidos e saias, roupa interior, de dormir e artigos semelhantes de tecidos, de malha";"7590"
"
2024";"06. Junho";"
Estados Unidos";"
845";"
Vestuário, de tecidos têxteis, mesmo de malha";"58662"
"
2024";"06. Junho";"
Estados Unidos";"
846";"
Acessórios, de tecidos têxteis, mesmo de malha (exceto para bebês)";"96426"
"
2024";"06. Junho";"
Estados Unidos";"
848";"
Artigos de vestuário e seus acessórios de outros tecidos, ou chapelaria de todos os materiais";"426085"
"
2024";"06. Junho";"
Estados Unidos";"
851";"
Calçados";"66972"
"
2024";"06. Junho";"
Estados Unidos";"
871";"
Instrumentos óticos e aparelhos";"620983"
"
2024";"06. Junho";"
Estados Unidos";"
872";"
Instrumentos e aparelhos para usos medicinais, cirúrgicos, dentários ou veterinários";"26302622"
"
2024";"06. Junho";"
Estados Unidos";"
873";"
Metros e contadores";"819058"
"
2024";"06. Junho";"
Estados Unidos";"
874";"
Instrumentos e aparelhos de medição, verificação, análise e controle";"91676556"
"
2024";"06. Junho";"
Estados Unidos";"
881";"
Aparelhos fotográficos e equipamentos";"17394"
"
2024";"06. Junho";"
Estados Unidos";"
882c";"
Suprimentos fotográficos e cinematográficos";"2853541"
"
2024";"06. Junho";"
Estados Unidos";"
884";"
Lentes e itens óticos";"1715123"
"
2024";"06. Junho";"
Estados Unidos";"
885";"
Relógios";"20745"
"
2024";"06. Junho";"
Estados Unidos";"
891";"
Armas e munições";"2223385"
"
2024";"06. Junho";"
Estados Unidos";"
892";"
Material impresso";"2418175"
"
2024";"06. Junho";"
Estados Unidos";"
893";"
Outros artigos de plásticos";"13738936"
"
2024";"06. Junho";"
Estados Unidos";"
894";"
Carrinhos de bebê, brinquedos, jogos e artigos esportivos";"1267278"
"
2024";"06. Junho";"
Estados Unidos";"
895";"
Suprimentos de escritório e papelaria";"396197"
"
2024";"06. Junho";"
Estados Unidos";"
896";"
Obras de arte, peças de coleção e antiguidades";"226097"
"
2024";"06. Junho";"
Estados Unidos";"
897";"
Jóias, ourivesaria, seus artigos e outros artigos de matérias preciosas ou semipreciosas";"1447062"
"
2024";"06. Junho";"
Estados Unidos";"
898";"
Instrumentos musicais e suas partes e acessórios, discos, fitas e outros suportes de som ou semelhantes";"1756534"
"
2024";"06. Junho";"
Estados Unidos";"
899";"
Outros artigos manufaturados diversos,";"15104531"
"
2024";"06. Junho";"
Estados Unidos";"
971";"
Ouro, não monetário (excluindo minérios de ouro e seus concentrados)";"283263"
"
2024";"05. Maio";"
Estados Unidos";"
001";"
Animais vivos, não incluído pescados ou crustáceos";"267253"
"
2024";"05. Maio";"
Estados Unidos";"
017";"
Despojos comestíveis de carnes, preparados ou preservados";"3530"
"
2024";"05. Maio";"
Estados Unidos";"
022";"
Leite, creme de leite e laticínios, exceto manteiga ou queijo";"564779"
"
2024";"05. Maio";"
Estados Unidos";"
025";"
Ovos de aves, gemas de ovos, frescos, desidratados ou preservados, adoçados ou não, e derivados";"4091951"
"
2024";"05. Maio";"
Estados Unidos";"
034a";"
Pescado inteiro vivo, morto ou refrigerado";"1521"
"
2024";"05. Maio";"
Estados Unidos";"
034c";"
Filés ou outras carnes de peixes congelados, frescos ou refrigerados";"243658"
"
2024";"05. Maio";"
Estados Unidos";"
036c";"
Crustáceos, moluscos e invertebrados aquáticos congelados, refrigerados ou frescos, secos, salgados, em salmoura ou preparados comestíveis";"179099"
"
2024";"05. Maio";"
Estados Unidos";"
037";"
Outros pescado, crustáceos, moluscos, preparados ou preservados";"193175"
"
2024";"05. Maio";"
Estados Unidos";"
041";"
Trigo e centeio, não moídos";"3848390"
"
2024";"05. Maio";"
Estados Unidos";"
044";"
Milho não moído, exceto milho doce";"122700"
"
2024";"05. Maio";"
Estados Unidos";"
045";"
Centeio, aveia e outros cereais, não moídos";"37875"
"
2024";"05. Maio";"
Estados Unidos";"
047";"
Ração ou farinha de outros cereais";"1290"
"
2024";"05. Maio";"
Estados Unidos";"
048";"
Preparações e cereais, de farinhas, ou amido de frutas ou vegetais";"31233"
"
2024";"05. Maio";"
Estados Unidos";"
054a";"
Produtos hortícolas, frescos ou refrigerados";"1078506"
"
2024";"05. Maio";"
Estados Unidos";"
056";"
Legumes, raízes e tubérculos, preparados ou conservados";"511646"
"
2024";"05. Maio";"
Estados Unidos";"
057";"
Frutas e nozes não oleaginosas, frescas ou secas";"4360832"
"
2024";"05. Maio";"
Estados Unidos";"
058";"
Frutas, preservados e preparações (exceto sucos de frutas)";"584369"
"
2024";"05. Maio";"
Estados Unidos";"
059";"
Sucos de frutas ou de vegetais";"8049"
"
2024";"05. Maio";"
Estados Unidos";"
061c";"
Açúcares e melaços";"1374024"
"
2024";"05. Maio";"
Estados Unidos";"
062";"
Artigos de confeitaria";"18191"
"
2024";"05. Maio";"
Estados Unidos";"
071c";"
Café torrado, extratos, essências e concentrados de café";"141612"
"
2024";"05. Maio";"
Estados Unidos";"
072c";"
Cacau em pó, manteiga ou pasta de cacau";"108589"
"
2024";"05. Maio";"
Estados Unidos";"
073";"
Chocolate e outras preparações alimentícias contendo cacau";"292093"
"
2024";"05. Maio";"
Estados Unidos";"
074a";"
Mate, extrato, essência e concentrado";"5869"
"
2024";"05. Maio";"
Estados Unidos";"
074c";"
Chá, mesmo aromatizado";"32931"
"
2024";"05. Maio";"
Estados Unidos";"
075";"
Especiarias";"1291"
"
2024";"05. Maio";"
Estados Unidos";"
081c";"
Farelos de soja e outros alimentos para animais (excluídos cereais não moídos), farinhas de carnes e outros animais";"5233442"
"
2024";"05. Maio";"
Estados Unidos";"
081d";"
Resíduos vegetais, feno, forragens e outros farelos";"27576"
"
2024";"05. Maio";"
Estados Unidos";"
091";"
Margarina e reduções";"406539"
"
2024";"05. Maio";"
Estados Unidos";"
098";"
Outros produtos comestíveis e preparações";"5216417"
"
2024";"05. Maio";"
Estados Unidos";"
111";"
Outras bebidas não-alcoólicas";"65027"
"
2024";"05. Maio";"
Estados Unidos";"
112";"
Bebidas alcoólicas";"6297873"
"
2024";"05. Maio";"
Estados Unidos";"
122";"
Charutos, cigarros e outros produtos de tabaco";"750"
"
2024";"05. Maio";"
Estados Unidos";"
211c";"
Couros e peles em bruto";"3841648"
"
2024";"05. Maio";"
Estados Unidos";"
222a2";"
Sementes oleaginosas de girassol, gergelim, canola, algodão e outras";"17559"
"
2024";"05. Maio";"
Estados Unidos";"
223a";"
Outras sementes oleaginosas de copra ou linhaça";"4103"
"
2024";"05. Maio";"
Estados Unidos";"
231";"
Látex, borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais";"1175"
"
2024";"05. Maio";"
Estados Unidos";"
232c";"
Borrachas sintéticas";"21117876"
"
2024";"05. Maio";"
Estados Unidos";"
232d";"
Desperdícios e resíduo de borrachas";"160797"
"
2024";"05. Maio";"
Estados Unidos";"
244";"
Cortiça, natural, crua e resíduos (incluindo a cortiça natural em blocos ou folhas)";"17103"
"
2024";"05. Maio";"
Estados Unidos";"
246c";"
Madeira em estilhas ou partículas";"116838"
"
2024";"05. Maio";"
Estados Unidos";"
248";"
Madeira, parcialmente trabalhada e dormentes de madeira";"58493"
"
2024";"05. Maio";"
Estados Unidos";"
251c";"
Celulose";"4073738"
"
2024";"05. Maio";"
Estados Unidos";"
251d";"
Desperdícios e resíduos de papel";"424938"
"
2024";"05. Maio";"
Estados Unidos";"
263a";"
Algodão em bruto";"883722"
"
2024";"05. Maio";"
Estados Unidos";"
263d";"
Desperdícios de algodão";"97276"
"
2024";"05. Maio";"
Estados Unidos";"
266";"
Fibras sintéticas adequadas para a fiação";"260695"
"
2024";"05. Maio";"
Estados Unidos";"
267c";"
Fibras artificiais adequadas para fiação";"309"
"
2024";"05. Maio";"
Estados Unidos";"
267d";"
Resíduos de fibras sintéticas ou artificiais";"2812"
"
2024";"05. Maio";"
Estados Unidos";"
272b";"
Fertilizantes brutos (exceto adubos)";"77153"
"
2024";"05. Maio";"
Estados Unidos";"
273";"
Pedra, areia e cascalho";"305556"
"
2024";"05. Maio";"
Estados Unidos";"
274c";"
Enxofre";"5167276"
"
2024";"05. Maio";"
Estados Unidos";"
277c";"
Outros abrasivos naturais";"42191"
"
2024";"05. Maio";"
Estados Unidos";"
278b";"
Outros minerais em bruto";"2752499"
"
2024";"05. Maio";"
Estados Unidos";"
281b";"
Minério de ferro e seus concentrados";"173789"
"
2024";"05. Maio";"
Estados Unidos";"
282";"
Resíduos e sucata de metais ferrosos";"10982"
"
2024";"05. Maio";"
Estados Unidos";"
285c";"
Alumina (óxido de alumínio), exceto corindo artificial";"251881"
"
2024";"05. Maio";"
Estados Unidos";"
287";"
Outros minérios e concentrados dos metais de base";"3327400"
"
2024";"05. Maio";"
Estados Unidos";"
288";"
Resíduos de metais de base não ferrosos e de sucata";"729763"
"
2024";"05. Maio";"
Estados Unidos";"
291c";"
Matérias brutas de animais";"2961276"
"
2024";"05. Maio";"
Estados Unidos";"
292a";"
Matérias vegetais em bruto";"836913"
"
2024";"05. Maio";"
Estados Unidos";"
292c";"
Outras matérias de origem vegetal";"3357306"
"
2024";"05. Maio";"
Estados Unidos";"
321";"
Carvão, mesmo em pó, mas não aglomerado";"97209015"
"
2024";"05. Maio";"
Estados Unidos";"
325";"
Coques e semi-coques, incluindo resíduos de hulha, de linhita ou de turfa, e carvão de retorta";"935"
"
2024";"05. Maio";"
Estados Unidos";"
333";"
Óleos brutos de petróleo ou de minerais betuminosos, crus";"96366888"
"
2024";"05. Maio";"
Estados Unidos";"
334c";"
Óleos combustíveis de petróleo ou de minerais betuminosos (exceto óleos brutos)";"265949392"
"
2024";"05. Maio";"
Estados Unidos";"
335";"
Produtos residuais de petróleo e materiais relacionados";"61475838"
"
2024";"05. Maio";"
Estados Unidos";"
342";"
Propano e butano liquefeito";"49441723"
"
2024";"05. Maio";"
Estados Unidos";"
343";"
Gás natural, liquefeito ou não";"447404114"
"
2024";"05. Maio";"
Estados Unidos";"
344";"
Gás de petróleo e outros hidrocarbonetos gasosos";"2925"
"
2024";"05. Maio";"
Estados Unidos";"
411";"
Óleos e gorduras animais";"102477"
"
2024";"05. Maio";"
Estados Unidos";"
421";"
Gorduras e óleos vegetais, ""soft"", bruto, refinado ou fracionado";"68595"
"
2024";"05. Maio";"
Estados Unidos";"
422";"
Gorduras e óleos vegetais, em bruto, refinados ou fracionados (excluídos ""soft"")";"18367"
"
2024";"05. Maio";"
Estados Unidos";"
431";"
Outras gorduras e óleos animais ou vegetais, processados, ceras, misturas ou preparações não alimentícias";"201469"
"
2024";"05. Maio";"
Estados Unidos";"
511";"
Outros hidrocarbonetos e seus derivados halogenados, sulfonados, nitrados ou nitrosados";"17756165"
"
2024";"05. Maio";"
Estados Unidos";"
512";"
Álcoois, fenóis, fenóis-álcoois, e seus derivados halogenados, sulfonados, nitrados ou nitrosados";"54611303"
"
2024";"05. Maio";"
Estados Unidos";"
513";"
Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados";"15681133"
"
2024";"05. Maio";"
Estados Unidos";"
514";"
Compostos de função nitrogênio";"15913056"
"
2024";"05. Maio";"
Estados Unidos";"
515";"
Compostos organo-inorgânicos, compostos heterocíclicos, ácidos nucléicos e seus sais, e sulfonamidas";"65276271"
"
2024";"05. Maio";"
Estados Unidos";"
516";"
Outros produtos químicos orgânicos";"9191085"
"
2024";"05. Maio";"
Estados Unidos";"
522";"
Elementos químicos inorgânicos, óxidos e sais de halogêneos";"50034381"
"
2024";"05. Maio";"
Estados Unidos";"
523";"
Sais e peroxossais, de ácidos inorgânicos e metais";"11957539"
"
2024";"05. Maio";"
Estados Unidos";"
524";"
Outros produtos químicos inorgânicos; compostos orgânicos e inorgânicos de metais preciosos";"422703"
"
2024";"05. Maio";"
Estados Unidos";"
525";"
Materiais radioativos e associados";"462695"
"
2024";"05. Maio";"
Estados Unidos";"
531";"
Matérias corantes sintéticas e lacas corantes e suas preparações ";"1711442"
"
2024";"05. Maio";"
Estados Unidos";"
532";"
Extratos para tingimento e curtimento e materiais sintéticos de bronzeamento";"264872"
"
2024";"05. Maio";"
Estados Unidos";"
533";"
Pigmentos, tintas, vernizes e materiais relacionados";"12546421"
"
2024";"05. Maio";"
Estados Unidos";"
541";"
Medicamentos e produtos farmacêuticos, exceto veterinários";"156946112"
"
2024";"05. Maio";"
Estados Unidos";"
542";"
Outros medicamentos, incluindo veterinários";"74016531"
"
2024";"05. Maio";"
Estados Unidos";"
551";"
Óleos essenciais, matérias de perfume e sabor ";"8372588"
"
2024";"05. Maio";"
Estados Unidos";"
553";"
Produtos de perfumaria ou de toucador, exceto sabonetes";"3997885"
"
2024";"05. Maio";"
Estados Unidos";"
554";"
Sabão, preparações de limpeza e de polimento";"11554305"
"
2024";"05. Maio";"
Estados Unidos";"
562";"
Adubos ou fertilizantes químicos (exceto fertilizantes brutos)";"28796720"
"
2024";"05. Maio";"
Estados Unidos";"
571";"
Polímeros de etileno, em formas primárias";"145242401"
"
2024";"05. Maio";"
Estados Unidos";"
572";"
Polímeros de estireno, em formas primárias";"1551948"
"
2024";"05. Maio";"
Estados Unidos";"
573";"
Polímeros de cloreto de vinila ou de outras olefinas halogenadas, em formas primárias";"10194003"
"
2024";"05. Maio";"
Estados Unidos";"
574";"
Poliacetais, outros poliéteres e resinas epóxidas; policarbonatos, resinas alquídicas e outros poliésteres; em formas primárias";"15876098"
"
2024";"05. Maio";"
Estados Unidos";"
575";"
Outras matérias plásticas em formas primárias";"32600795"
"
2024";"05. Maio";"
Estados Unidos";"
579";"
Desperdícios, resíduos e aparas de plásticos";"7782"
"
2024";"05. Maio";"
Estados Unidos";"
581";"
Tubos, canos e mangueiras, e seus acessórios, de matérias plásticas";"5277506"
"
2024";"05. Maio";"
Estados Unidos";"
582";"
Chapas, folhas, películas, tiras e lâminas, de plásticos";"14180162"
"
2024";"05. Maio";"
Estados Unidos";"
583";"
Monofilamentos (corte superior a 1 mm), varas, bastões e perfis, mesmo trabalhados à superfície, mas sem qualquer outro trabalho, de plásticos";"244650"
"
2024";"05. Maio";"
Estados Unidos";"
591";"
Inseticidas, rodenticidas, fungicidas, herbicidas, reguladores de crescimento para plantas, desinfetantes e semelhantes";"71606148"
"
2024";"05. Maio";"
Estados Unidos";"
592";"
Amidos, inulina e glúten de trigo, matérias albuminóides, colas";"12099055"
"
2024";"05. Maio";"
Estados Unidos";"
593";"
Explosivos e produtos pirotécnicos";"1441604"
"
2024";"05. Maio";"
Estados Unidos";"
597";"
Preparações lubrificantes, aditivos para óleos minerais e similares, líquidos de transmissões hidráulicas, preparações anticongelantes";"19892675"
"
2024";"05. Maio";"
Estados Unidos";"
598";"
Outros produtos diversos das indústrias químicas";"31951168"
"
2024";"05. Maio";"
Estados Unidos";"
611";"
Couro";"980407"
"
2024";"05. Maio";"
Estados Unidos";"
612";"
Selas e arreios";"24345"
"
2024";"05. Maio";"
Estados Unidos";"
621";"
Materiais de borracha (pastas, chapas, folhas, hastes, fios, tubos de borracha e outros)";"7007688"
"
2024";"05. Maio";"
Estados Unidos";"
625";"
Pneus de borracha, bandas de rodagem intercambiáveis, flaps e câmaras de ar para rodas ";"5873238"
"
2024";"05. Maio";"
Estados Unidos";"
629";"
Outros artigos de borracha";"12811611"
"
2024";"05. Maio";"
Estados Unidos";"
633";"
Manufaturas de cortiça ";"22156"
"
2024";"05. Maio";"
Estados Unidos";"
634";"
Folheados, contraplacados, aglomerados, e outras madeiras, trabalhados";"1126534"
"
2024";"05. Maio";"
Estados Unidos";"
635";"
Manufaturas de madeira";"31434"
"
2024";"05. Maio";"
Estados Unidos";"
641";"
Papel e cartão";"3399125"
"
2024";"05. Maio";"
Estados Unidos";"
642";"
Papel e cartão, cortados em forma, e artigos de papel ou cartão";"1449089"
"
2024";"05. Maio";"
Estados Unidos";"
651";"
Fios têxteis";"5591825"
"
2024";"05. Maio";"
Estados Unidos";"
652";"
Tecidos de algodão, telas (não incluindo as fitas ou especiais)";"150925"
"
2024";"05. Maio";"
Estados Unidos";"
653";"
Tecidos, tramas, de matérias têxteis sintéticas ou artificiais (não incluídas as fitas ou especiais)";"1255595"
"
2024";"05. Maio";"
Estados Unidos";"
654";"
Outras obras têxteis";"270538"
"
2024";"05. Maio";"
Estados Unidos";"
655";"
Tecidos de malha (incluindo tecidos tubulares de malha, veludos e tecidos abertos)";"68059"
"
2024";"05. Maio";"
Estados Unidos";"
656";"
Tules, rendas, bordados, fitas, guarnições e armarinhos";"91085"
"
2024";"05. Maio";"
Estados Unidos";"
657";"
Fios especiais, tecidos especiais e produtos relacionados";"2968087"
"
2024";"05. Maio";"
Estados Unidos";"
658";"
Artigos confeccionados, total ou principalmente de matérias têxteis";"1258773"
"
2024";"05. Maio";"
Estados Unidos";"
659";"
Revestimentos de piso";"142542"
"
2024";"05. Maio";"
Estados Unidos";"
661";"
Cal, cimento e materiais de construção fabricada (exceto materiais de vidro e barro)";"60167"
"
2024";"05. Maio";"
Estados Unidos";"
662";"
Materiais de construção de argila e materiais de construção refratários";"779829"
"
2024";"05. Maio";"
Estados Unidos";"
663";"
Outros artigos de materiais minerais";"9994298"
"
2024";"05. Maio";"
Estados Unidos";"
664";"
Vidro";"2385002"
"
2024";"05. Maio";"
Estados Unidos";"
665";"
Vidraria";"284673"
"
2024";"05. Maio";"
Estados Unidos";"
666";"
Olaria";"29229"
"
2024";"05. Maio";"
Estados Unidos";"
667";"
Pérolas e pedras preciosas ou semipreciosas, em bruto ou trabalhadas";"968098"
"
2024";"05. Maio";"
Estados Unidos";"
671";"
Ferro-gusa, spiegel, ferro-esponja, grânulos e pó de ferro ou aço e ferro-ligas";"269876"
"
2024";"05. Maio";"
Estados Unidos";"
672";"
Produtos semi-acabados, lingotes e outras formas primárias de ferro ou aço";"117435"
"
2024";"05. Maio";"
Estados Unidos";"
673";"
Produtos laminados planos de ferro ou aço não ligado, não folheados ou chapeados, ou revestidos";"56004"
"
2024";"05. Maio";"
Estados Unidos";"
674";"
Produtos laminados planos de ferro ou aço não ligado, folheados ou chapeados, ou revestidos";"12507"
"
2024";"05. Maio";"
Estados Unidos";"
675";"
Produtos laminados planos, de ligas de aço";"10488455"
"
2024";"05. Maio";"
Estados Unidos";"
676";"
Barras de ferro e aço, barras, cantoneiras e perfis (incluindo estacas-prancha)";"2151307"
"
2024";"05. Maio";"
Estados Unidos";"
677";"
Trilhos ou elementos de vias férreas, de ferro ou aço";"5392"
"
2024";"05. Maio";"
Estados Unidos";"
678";"
Fios de ferro ou aço";"3098831"
"
2024";"05. Maio";"
Estados Unidos";"
679";"
Tubos e perfis ocos, e acessórios para tubos, de ferro ou aço";"15652900"
"
2024";"05. Maio";"
Estados Unidos";"
681";"
Prata, platina e outros metais do grupo da platina";"3807658"
"
2024";"05. Maio";"
Estados Unidos";"
682";"
Cobre";"1314706"
"
2024";"05. Maio";"
Estados Unidos";"
683";"
Níquel";"7521919"
"
2024";"05. Maio";"
Estados Unidos";"
684";"
Alumínio";"3430445"
"
2024";"05. Maio";"
Estados Unidos";"
685";"
Chumbo";"1379"
"
2024";"05. Maio";"
Estados Unidos";"
686";"
Zinco";"560"
"
2024";"05. Maio";"
Estados Unidos";"
687";"
Estanho";"214050"
"
2024";"05. Maio";"
Estados Unidos";"
689";"
Metais não-ferrosos diversos empregados na metalurgia e cermets";"619974"
"
2024";"05. Maio";"
Estados Unidos";"
691";"
Estruturas e partes de estruturas, de ferro, aço ou alumínio";"1183631"
"
2024";"05. Maio";"
Estados Unidos";"
692";"
Recipientes de metal para armazenamento ou transporte";"6257589"
"
2024";"05. Maio";"
Estados Unidos";"
693";"
Produtos de fiação (excluindo fiação elétrica isolados) e grelhas de esgrima";"849865"
"
2024";"05. Maio";"
Estados Unidos";"
694";"
Pregos, parafusos, porcas, parafusos, rebites e semelhantes, de ferro, aço, cobre ou alumínio";"16454100"
"
2024";"05. Maio";"
Estados Unidos";"
695";"
Ferramentas para uso manual ou em máquinas";"4789576"
"
2024";"05. Maio";"
Estados Unidos";"
696";"
Talheres";"667339"
"
2024";"05. Maio";"
Estados Unidos";"
697";"
Equipamentos domésticos de metais comuns";"190612"
"
2024";"05. Maio";"
Estados Unidos";"
699";"
Obras de ferro ou aço e outros artigos de metais comuns";"31184189"
"
2024";"05. Maio";"
Estados Unidos";"
711";"
Caldeiras de geradores de vapor, caldeiras de água sobreaquecida, aparelhos auxiliares e suas partes";"27565"
"
2024";"05. Maio";"
Estados Unidos";"
712";"
Turbinas a vapor e outras turbinas a vapor e suas partes";"80908"
